goodbooks_id,isbn13,title,authors,year,language,average_rating,ratings_count,image_url,genre
797,9781434768510,Crazy Love: Overwhelmed by a Relentless God,"Francis Chan, Danae Yankoski, Chris Tomlin",2008,eng,4.15,106351,https://images.gr-assets.com/books/1328763220m/3206011.jpg,Philosophy & Religion
802,9780446563090,Abraham Lincoln: Vampire Hunter,Seth Grahame-Smith,2010,en-US,3.7,106336,https://images.gr-assets.com/books/1291165397m/7108001.jpg,Fiction
1165,2940016231920,"Wait for You (Wait for You, #1)","J. Lynn, Jennifer L. Armentrout",2013,eng,4.19,106236,https://images.gr-assets.com/books/1363819713m/17314430.jpg,Romance
719,9780452287590,A New Earth: Awakening to Your Life's Purpose,Eckhart Tolle,2005,eng,4.02,106211,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Philosophy & Religion
739,9780751514630,Different Seasons,Stephen King,1982,eng,4.34,105961,https://images.gr-assets.com/books/1329662611m/39662.jpg,Horror
820,9780571225380,The Remains of the Day,Kazuo Ishiguro,1989,eng,4.1,105892,https://images.gr-assets.com/books/1327128714m/28921.jpg,Fiction
1061,9780440995780,The Witch of Blackbird Pond,Elizabeth George Speare,1958,en-US,3.97,105770,https://images.gr-assets.com/books/1345499790m/703292.jpg,History
876,9780395150240,Curious George,H.A. Rey,1941,en-CA,4.13,105473,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Children
991,9780525951990,Attachments,Rainbow Rowell,2011,eng,3.95,105414,https://images.gr-assets.com/books/1499377988m/8909152.jpg,Romance
785,9780425144370,"Clear and Present Danger (Jack Ryan Universe, #6)",Tom Clancy,1989,eng,4.08,105317,https://images.gr-assets.com/books/1291440438m/32669.jpg,Fiction
844,9780689835680,Chicka Chicka Boom Boom,"Bill Martin Jr., John Archambault, Lois Ehlert",1989,eng,4.21,105192,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Children
709,9780316767730,Nine Stories,J.D. Salinger,1953,eng,4.19,105138,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction
920,9781607747310,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,"Marie Kondō, Cathy Hirano",2011,eng,3.77,105063,https://images.gr-assets.com/books/1418767178m/22318578.jpg,Non-fiction
860,9780812474950,"The Bean Trees (Greer Family, #1)",Barbara Kingsolver,1988,eng,3.94,105032,https://images.gr-assets.com/books/1443483961m/30868.jpg,Fiction
806,9780340829780,"Wizard and Glass (The Dark Tower, #4)","Stephen King, Dave McKean",1997,eng,4.24,105026,https://images.gr-assets.com/books/1327946510m/5096.jpg,Fantasy
858,9780345539790,"Red Rising (Red Rising, #1)",Pierce Brown,2014,eng,4.26,104939,https://images.gr-assets.com/books/1461354651m/15839976.jpg,Science Fiction
1066,9781416968240,"The Summer I Turned Pretty (Summer, #1)",Jenny Han,2009,en-US,3.96,104730,https://images.gr-assets.com/books/1361666855m/5821978.jpg,Young Adult
863,9780763600140,Guess How Much I Love You,"Sam McBratney, Anita Jeram",1988,en-US,4.36,104690,https://images.gr-assets.com/books/1320457007m/301736.jpg,Children
905,9780689707490,Cloudy With a Chance of Meatballs,"Judi Barrett, Ron Barrett",1978,eng,4.15,104677,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Children
835,9781569319000,"Naruto, Vol. 01: The Tests of the Ninja (Naruto, #1)","Masashi Kishimoto, Katy Bridges",1999,eng,4.35,104633,https://images.gr-assets.com/books/1435524806m/204042.jpg,Fantasy
987,9781406311520,A Monster Calls,"Patrick Ness, Jim Kay, Siobhan Dowd",2011,eng,4.36,104579,https://images.gr-assets.com/books/1485991317m/8621462.jpg,Fantasy
744,9781577314810,The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,1997,eng,4.1,104549,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Philosophy & Religion
838,9780312861870,"Xenocide (Ender's Saga, #3)",Orson Scott Card,1991,eng,3.77,104467,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Science Fiction
840,9780440178000,"Shōgun (Asian Saga, #1)",James Clavell,1975,eng,4.37,104339,https://images.gr-assets.com/books/1397228842m/402093.jpg,History
901,9780142001430,Year of Wonders,Geraldine Brooks,2001,eng,4.0,104283,https://images.gr-assets.com/books/1327936622m/4965.jpg,History
1086,9780425197550,"Guilty Pleasures (Anita Blake, Vampire Hunter, #1)",Laurell K. Hamilton,1993,eng,4.02,104252,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Horror
865,9780450042680,Night Shift,"Stephen King, John D. MacDonald",1978,en-GB,3.96,104248,https://images.gr-assets.com/books/1342215309m/10628.jpg,Horror
927,9780689865190,"Crank (Crank, #1)",Ellen Hopkins,2004,eng,4.16,104168,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult
1039,9781594743340,"Pride and Prejudice and Zombies (Pride and Prejudice and Zombies, #1)","Seth Grahame-Smith, Jane Austen",2009,eng,3.28,103995,https://images.gr-assets.com/books/1320449653m/5899779.jpg,Horror
907,9780425227510,"Vision in White (Bride Quartet, #1)",Nora Roberts,2009,eng,4.1,103933,https://images.gr-assets.com/books/1316972164m/5598113.jpg,Romance
821,9780446547660,The Best of Me,Nicholas Sparks,2010,en-US,3.91,103915,https://images.gr-assets.com/books/1301685366m/10766509.jpg,Romance
1397,9780786849570,"The Lost Colony (Artemis Fowl, #5)",Eoin Colfer,2006,en-US,4.01,103844,https://images.gr-assets.com/books/1360177158m/37586.jpg,Young Adult
864,9780440221660,"The Fiery Cross (Outlander, #5)",Diana Gabaldon,2001,eng,4.26,103552,https://images.gr-assets.com/books/1407366842m/10967.jpg,History
887,9780679732260,As I Lay Dying,William Faulkner,1930,eng,3.72,103547,https://images.gr-assets.com/books/1451810782m/77013.jpg,Classics
919,9780743225430,The Shipping News,Annie Proulx,1993,eng,3.83,103151,https://images.gr-assets.com/books/1469036074m/7354.jpg,Fiction
816,9780007230200,"Wolf Hall (Thomas Cromwell, #1)",Hilary Mantel,2009,eng,3.85,102936,https://images.gr-assets.com/books/1336576165m/6101138.jpg,History
870,9780743270760,Team of Rivals: The Political Genius of Abraham Lincoln,"Doris Kearns Goodwin, Suzanne Toren",2005,eng,4.3,102923,https://images.gr-assets.com/books/1347278868m/2199.jpg,History
847,9780140286270,"The Deep End of the Ocean (Cappadora Family, #1)",Jacquelyn Mitchard,1996,en-US,3.84,102733,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction
833,9780385339670,The Chamber,John Grisham,1994,eng,3.76,102715,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction
899,9781593081430,The Age of Innocence,"Edith Wharton, Maureen Howard",1920,eng,3.93,102646,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Classics
866,9781400064560,Jaws,Peter Benchley,1974,eng,3.96,102574,https://images.gr-assets.com/books/1327958767m/126232.jpg,Horror
787,9780061992700,Sh*t My Dad Says,Justin Halpern,2010,eng,3.98,102560,https://images.gr-assets.com/books/1370399211m/7821447.jpg,Humor
881,9780684853950,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Oliver Sacks,1985,en-US,4.04,102419,https://images.gr-assets.com/books/1447047702m/63697.jpg,Non-fiction
913,9780684818700,The Joy of Cooking,"Irma S. Rombauer, Marion Rombauer Becker, Ethan Becker",1931,eng,4.14,102348,https://images.gr-assets.com/books/1379313627m/327847.jpg,Non-fiction
708,9780060589290,Eleven Minutes,"Paulo Coelho, Margaret Jull Costa",2003,eng,3.69,102206,https://images.gr-assets.com/books/1358266987m/1430.jpg,Fiction
784,9781401303270,For One More Day,Mitch Albom,2006,en-US,4.09,102193,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction
998,9780375829130,The Monster at the End of this Book,"Jon Stone, Michael J. Smollin",1971,eng,4.45,102184,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Children
1080,9780803736990,My Life Next Door,Huntley Fitzpatrick,2012,eng,4.02,102012,https://images.gr-assets.com/books/1394240144m/12294652.jpg,Young Adult
795,9780140285670,About a Boy,Nick Hornby,1998,en-US,3.79,101999,https://images.gr-assets.com/books/1382004144m/4271.jpg,Fiction
869,9781933372600,The Elegance of the Hedgehog,"Muriel Barbery, Alison Anderson",2006,eng,3.73,101669,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction
777,9780767905180,Jemima J,Jane Green,2001,en-US,3.62,101436,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Romance
896,9780061124300,We Need to Talk About Kevin,Lionel Shriver,2003,eng,4.07,101343,https://images.gr-assets.com/books/1327865017m/80660.jpg,Fiction
1163,9780439272640,"The Miserable Mill (A Series of Unfortunate Events, #4)","Lemony Snicket, Brett Helquist",2000,en-US,3.83,101325,https://images.gr-assets.com/books/1352146209m/65119.jpg,Fiction
1093,9780312650250,"Awakened (House of Night, #8)","P.C. Cast, Kristin Cast",2011,en-US,4.02,101234,https://images.gr-assets.com/books/1307744664m/8652190.jpg,Young Adult
1077,9781563899420,"Fables, Vol. 1: Legends in Exile","Bill Willingham, Lan Medina, Steve Leialoha, Craig Hamilton, James Jean",2001,eng,3.99,101016,https://images.gr-assets.com/books/1375392441m/21326.jpg,Comics & Graphic Novels
915,9788497597720,Insomnia,"Stephen King, Bettina Blanch Tyroller",1994,spa,3.79,100972,https://images.gr-assets.com/books/1354355494m/10585.jpg,Horror
811,9780778316560,The Good Girl,Mary Kubica,2014,eng,3.81,100936,https://images.gr-assets.com/books/1388340126m/18812405.jpg,Mystery & Thriller
655,9780142421710,"Crossed (Matched, #2)",Ally Condie,2011,eng,3.52,100886,https://images.gr-assets.com/books/1374335939m/15812814.jpg,Young Adult
1118,9780062014540,"Requiem (Delirium, #3)",Lauren Oliver,2013,eng,3.74,100593,https://images.gr-assets.com/books/1340992438m/9593913.jpg,Young Adult
815,9780375706680,No Country for Old Men,Cormac McCarthy,2005,eng,4.12,100513,https://images.gr-assets.com/books/1443231179m/12497.jpg,Fiction
922,9780671011370,"Déjà Dead (Temperance Brennan, #1)",Kathy Reichs,1997,eng,3.86,100369,https://images.gr-assets.com/books/1334157601m/231604.jpg,Mystery & Thriller
935,9780439236200,White Fang,Jack London,1906,eng,3.94,100223,https://images.gr-assets.com/books/1475878443m/43035.jpg,Classics
911,9780831727530,Gerald's Game,Stephen King,1992,eng,3.47,100158,https://images.gr-assets.com/books/1297737756m/32692.jpg,Fiction
1276,9780061996160,"Unearthly (Unearthly, #1)",Cynthia Hand,2011,en-US,4.06,99942,https://images.gr-assets.com/books/1324782984m/7488244.jpg,Young Adult
848,9780345457370,The Bonesetter's Daughter,Amy Tan,2001,en-US,3.98,99926,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction
1210,9780553213140,"Anne of Avonlea (Anne of Green Gables, #2)",L.M. Montgomery,1909,en-US,4.21,99918,https://images.gr-assets.com/books/1305545757m/77390.jpg,Classics
1024,9780385342310,"The Sweetness at the Bottom of the Pie (Flavia de Luce, #1)",Alan Bradley,2009,eng,3.81,99841,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery & Thriller
853,9780590452040,Maniac Magee,Jerry Spinelli,1990,eng,3.86,99831,https://images.gr-assets.com/books/1395884800m/139463.jpg,Young Adult
886,9780356500160,The Girl with All the Gifts,M.R. Carey,2014,eng,3.93,99729,https://images.gr-assets.com/books/1403033579m/17235026.jpg,Horror
1050,9781406310250,"The Knife of Never Letting Go (Chaos Walking, #1)",Patrick Ness,2008,eng,3.96,99638,https://images.gr-assets.com/books/1277071696m/2118745.jpg,Young Adult
1032,9781590385810,"Fablehaven (Fablehaven, #1)",Brandon Mull,2006,eng,4.08,99390,https://images.gr-assets.com/books/1460309528m/44652.jpg,Fantasy
1151,9780312976280,"Hot Six (Stephanie Plum, #6)",Janet Evanovich,2000,eng,4.18,99329,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery & Thriller
1225,9780064408640,"The Austere Academy (A Series of Unfortunate Events, #5)","Lemony Snicket, Brett Helquist",2000,eng,3.97,99311,https://images.gr-assets.com/books/1320706187m/131123.jpg,Fiction
779,9781400030650,A Fine Balance,Rohinton Mistry,1996,eng,4.34,99252,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction
908,9780743496710,The Tenth Circle,Jodi Picoult,2006,eng,3.48,99170,https://images.gr-assets.com/books/1348575053m/10909.jpg,Fiction
1264,9781619636040,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,2015,eng,4.6,99067,https://images.gr-assets.com/books/1441230104m/18006496.jpg,Fantasy
929,9780312865050,I Am Legend and Other Stories,Richard Matheson,1954,eng,3.99,98795,https://images.gr-assets.com/books/1317791583m/547094.jpg,Horror
653,9780156007760,Blindness,"José Saramago, Giovanni Pontiero",1995,en-US,4.08,98738,https://images.gr-assets.com/books/1327866409m/2526.jpg,Fiction
801,9780525951280,This is Where I Leave You,Jonathan Tropper,2009,eng,3.88,98645,https://images.gr-assets.com/books/1467397162m/6224935.jpg,Fiction
845,9780545132050,Smile,Raina Telgemeier,2009,eng,4.19,98628,https://images.gr-assets.com/books/1438206850m/6393631.jpg,Comics & Graphic Novels
902,9780446612740,"The Black Echo (Harry Bosch, #1; Harry Bosch Universe, #1)",Michael Connelly,1992,eng,4.08,98591,https://images.gr-assets.com/books/1344265342m/32508.jpg,Mystery & Thriller
883,9781860498800,The Blind Assassin,Margaret Atwood,2000,eng,3.95,98464,https://images.gr-assets.com/books/1451445426m/78433.jpg,Fiction
867,9780393328620,The History of Love,Nicole Krauss,2005,eng,3.91,98379,https://images.gr-assets.com/books/1327911009m/3867.jpg,Fiction
878,9780571212930,A Beautiful Mind,Sylvia Nasar,1998,en-GB,4.12,98276,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Biography & Memoir
936,9781416516930,"Wolves of the Calla (The Dark Tower, #5)","Stephen King, Bernie Wrightson",2003,eng,4.17,98182,https://images.gr-assets.com/books/1419360231m/4978.jpg,Horror
933,9780803734620,"Fire (Graceling Realm, #2)",Kristin Cashore,2009,en-US,4.12,98180,https://images.gr-assets.com/books/1331535456m/6137154.jpg,Fantasy
952,9780385338710,"Shopaholic & Baby (Shopaholic, #5)",Sophie Kinsella,2007,eng,3.77,98130,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction
1008,9780061974560,"The Power of Six (Lorien Legacies, #2)",Pittacus Lore,2011,eng,4.17,97938,https://images.gr-assets.com/books/1345067406m/8659601.jpg,Young Adult
978,9780670023490,"Shadow of Night (All Souls Trilogy, #2)",Deborah Harkness,2012,eng,4.04,97925,https://images.gr-assets.com/books/1320604137m/11559200.jpg,Fiction
1291,9780451412360,"Lover Revealed (Black Dagger Brotherhood, #4)",J.R. Ward,2007,eng,4.3,97830,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Horror
906,9781400068940,Major Pettigrew's Last Stand,Helen Simonson,2010,eng,3.87,97745,https://images.gr-assets.com/books/1320539020m/6643090.jpg,Fiction
1034,9780451458440,"Grave Peril (The Dresden Files, #3)",Jim Butcher,2001,eng,4.18,97736,https://images.gr-assets.com/books/1266470209m/91476.jpg,Fantasy
910,9780765348270,"Old Man's War (Old Man's War, #1)",John Scalzi,2005,eng,4.23,97653,https://images.gr-assets.com/books/1487044882m/51964.jpg,Science Fiction
1295,9781301627450,"Never Too Far (Rosemary Beach, #2; Too Far, #2)",Abbi Glines,2013,eng,4.21,97616,https://images.gr-assets.com/books/1356822956m/17029526.jpg,Romance
1336,9780451222350,"Lover Unbound (Black Dagger Brotherhood, #5)",J.R. Ward,2007,eng,4.33,97514,https://images.gr-assets.com/books/1351276662m/304027.jpg,Fantasy
917,9780575079790,"The Blade Itself (The First Law, #1)",Joe Abercrombie,2006,eng,4.14,97501,https://images.gr-assets.com/books/1284167912m/944073.jpg,Fantasy
879,9781884365300,The Jungle,"Upton Sinclair, Earl Lee, Kathleen DeGrave",1906,eng,3.72,97468,https://images.gr-assets.com/books/1332140681m/41681.jpg,Fiction
941,9780312305060,The Hours,Michael Cunningham,1998,en-US,3.91,97462,https://images.gr-assets.com/books/1479663379m/11899.jpg,Fiction
1045,9780062285680,"Four: A Divergent Story Collection (Divergent, #0.1 - 0.4)",Veronica Roth,2014,eng,4.1,97058,https://images.gr-assets.com/books/1393687572m/18126198.jpg,Fiction
1112,9780553213170,"Anne of the Island (Anne of Green Gables, #3)",L.M. Montgomery,1915,eng,4.21,97049,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Classics
790,9781878424500,The Four Agreements: A Practical Guide to Personal Freedom,Miguel Ruiz,1997,eng,4.12,97016,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Non-fiction
982,9780812976140,"The Alienist (Dr. Laszlo Kreizler, #1)",Caleb Carr,1994,eng,4.05,96981,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery & Thriller
946,9780385742890,"The Kill Order (Maze Runner, #0.5)",James Dashner,2012,eng,3.69,96568,https://images.gr-assets.com/books/1330636153m/13089710.jpg,Young Adult
900,9780199291150,The Selfish Gene,Richard Dawkins,1976,eng,4.11,96564,https://images.gr-assets.com/books/1366758096m/61535.jpg,Non-fiction
1335,9780778324330,"Poison Study (Study, #1)",Maria V. Snyder,2005,eng,4.16,96417,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy
961,9780451529180,Middlemarch,"George Eliot, Michel Faber",1871,eng,3.93,95995,https://images.gr-assets.com/books/1481264628m/19089.jpg,Classics
1049,9780765350370,"Elantris (Elantris, #1)",Brandon Sanderson,2005,eng,4.17,95950,https://images.gr-assets.com/books/1475740953m/68427.jpg,Fantasy
872,9780679720220,The Plague,"Albert Camus, Stuart Gilbert",1947,en-US,3.97,95803,https://images.gr-assets.com/books/1342837610m/11989.jpg,Fiction
1172,9781423104000,"The Opal Deception  (Artemis Fowl, #4)",Eoin Colfer,2005,eng,4.04,95638,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult
903,9780452281260,Anthem,Ayn Rand,1938,eng,3.62,95620,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction
1147,9780316077060,"Beautiful Darkness (Caster Chronicles, #2)","Kami Garcia, Margaret Stohl",2010,en-US,3.84,95447,https://images.gr-assets.com/books/1327879100m/7842288.jpg,Young Adult
1128,9780345484260,"Dragonflight (Dragonriders of Pern, #1)","Anne McCaffrey, Teodor Panasiński",1968,eng,4.1,95378,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy
794,9781476727650,"Doctor Sleep (The Shining, #2)",Stephen King,2013,eng,4.1,95276,https://images.gr-assets.com/books/1362415596m/16130549.jpg,Horror
1114,9780140620190,North and South,"Elizabeth Gaskell, Alan Shelston",1854,eng,4.13,95274,https://images.gr-assets.com/books/1349633381m/156538.jpg,Classics
723,9781920769210,Shantaram,Gregory David Roberts,2003,eng,4.26,95213,https://images.gr-assets.com/books/1333482282m/33600.jpg,Fiction
1227,9780061662770,"The Awakening (Darkest Powers, #2)",Kelley Armstrong,2009,eng,4.16,95026,https://images.gr-assets.com/books/1478986806m/5391115.jpg,Young Adult
822,9780224094150,The Sense of an Ending,Julian Barnes,2011,eng,3.7,94968,https://images.gr-assets.com/books/1311704453m/10746542.jpg,Fiction
916,9780812971060,Reading Lolita in Tehran,Azar Nafisi,2003,eng,3.57,94696,https://images.gr-assets.com/books/1397751318m/7603.jpg,Non-fiction
967,9780450524680,The Dark Half,Stephen King,1989,eng,3.74,94624,https://images.gr-assets.com/books/1430122353m/11597.jpg,Fiction
895,9781400078430,The Year of Magical Thinking,Joan Didion,2005,eng,3.86,94590,https://images.gr-assets.com/books/1327878638m/7815.jpg,Non-fiction
1226,9780312980150,"Seven Up (Stephanie Plum, #7)",Janet Evanovich,2001,en-US,4.15,94506,https://images.gr-assets.com/books/1311720512m/6424.jpg,Mystery & Thriller
1059,9781416924980,"Among the Hidden (Shadow Children, #1)",Margaret Peterson Haddix,1998,eng,3.97,94478,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult
973,9780061583250,"The Happiness Project: Or Why I Spent a Year Trying to Sing in the Morning, Clean My Closets, Fight Right, Read Aristotle, and Generally Have More Fun",Gretchen Rubin,2009,eng,3.57,94456,https://images.gr-assets.com/books/1256849491m/6398634.jpg,Non-fiction
1137,9780141321320,"The Eternity Code (Artemis Fowl, #3)",Eoin Colfer,2003,eng,4.04,94437,https://images.gr-assets.com/books/1327945417m/227865.jpg,Fantasy
1046,9781594206280,Modern Romance,"Aziz Ansari, Eric Klinenberg",2015,eng,3.85,94231,https://images.gr-assets.com/books/1432335014m/23453112.jpg,Non-fiction
1302,9781595143980,"Across the Universe (Across the Universe, #1)",Beth Revis,2011,eng,3.78,94176,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult
960,9780765302300,"The Gathering Storm (Wheel of Time, #12)","Robert Jordan, Brandon Sanderson",2009,eng,4.34,94095,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy
836,9780812993300,"The Unlikely Pilgrimage of Harold Fry (Harold Fry, #1)",Rachel Joyce,2012,eng,3.89,94012,https://images.gr-assets.com/books/1335816092m/13227454.jpg,Fiction
893,9781591169210,"Fullmetal Alchemist, Vol. 1 (Fullmetal Alchemist, #1)","Hiromu Arakawa, Akira Watanabe",2002,eng,4.49,93990,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Comics & Graphic Novels
1058,9781579126250,"Murder at the Vicarage (Miss Marple, #1)",Agatha Christie,1930,eng,4.03,93963,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery & Thriller
1285,9780373210500,"Pushing the Limits (Pushing the Limits, #1)",Katie McGarry,2012,eng,4.08,93818,https://images.gr-assets.com/books/1322770025m/10194514.jpg,Young Adult
1014,9780330491240,"So Long, and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy, #4)",Douglas Adams,1984,eng,4.08,93774,https://images.gr-assets.com/books/1369563116m/8698.jpg,Science Fiction
1013,9780696215320,Better Homes and Gardens New Cook Book,Better Homes and Gardens,1953,eng,4.14,93640,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Non-fiction
1141,9780761169250,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,Austin Kleon,2010,en-US,3.86,93625,https://images.gr-assets.com/books/1404576602m/13099738.jpg,Non-fiction
955,9780440241810,"Shopaholic Takes Manhattan (Shopaholic, #2)",Sophie Kinsella,2001,en-US,3.75,93498,https://images.gr-assets.com/books/1266449959m/9418.jpg,Fiction
882,9780060748160,Eye of the Needle,Ken Follett,1978,en-US,4.16,93475,https://images.gr-assets.com/books/1327939511m/92364.jpg,Fiction
1437,9780373210140,The Iron Daughter,Julie Kagawa,2010,eng,4.13,93340,https://images.gr-assets.com/books/1271790654m/7747064.jpg,Fantasy
953,9781416524530,"The Dark Tower (The Dark Tower, #7)",Stephen King,2004,en-US,4.27,93296,https://images.gr-assets.com/books/1372296329m/5091.jpg,Fantasy
949,9781857232100,"The Fires of Heaven (Wheel of Time, #5)",Robert Jordan,1993,en-US,4.13,93227,https://images.gr-assets.com/books/1327866286m/13895.jpg,Fantasy
997,9781576469230,The Scarlet Pimpernel,Emmuska Orczy,1905,eng,4.06,93217,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Classics
897,9781857231590,"Rendezvous with Rama (Rama, #1)",Arthur C. Clarke,1973,eng,4.06,93151,https://images.gr-assets.com/books/1405456427m/112537.jpg,Science Fiction
1064,9780141439620,The Woman in White,"Wilkie Collins, Matthew Sweet",1859,eng,3.98,93134,https://images.gr-assets.com/books/1295661017m/5890.jpg,Classics
1087,9780375836670,I Am the Messenger,Markus Zusak,2002,en-US,4.09,93119,https://images.gr-assets.com/books/1398483261m/19057.jpg,Young Adult
1232,9780312983860,"Hard Eight (Stephanie Plum, #8)","Janet Evanovich, Lorelei King",2002,en-US,4.17,93057,https://images.gr-assets.com/books/1479699438m/6425.jpg,Mystery & Thriller
1010,9780836218050,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,Bill Watterson,1988,en-US,4.65,93001,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Comics & Graphic Novels
1038,9780140348930,"Roll of Thunder, Hear My Cry (Logans, #4)",Mildred D. Taylor,1976,eng,3.79,92980,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,History
1175,9781582349910,"The Goose Girl (The Books of Bayern, #1)",Shannon Hale,2003,en-US,4.18,92952,https://images.gr-assets.com/books/1330728389m/179064.jpg,Fantasy
1251,9781841497130,"The Reckoning (Darkest Powers, #3)",Kelley Armstrong,2010,en-GB,4.21,92922,https://images.gr-assets.com/books/1327154591m/6468666.jpg,Young Adult
1305,9780807508530,"The Boxcar Children (The Boxcar Children, #1)","Gertrude Chandler Warner, L. Kate Deal",1942,en-US,4.09,92916,https://images.gr-assets.com/books/1173489650m/297249.jpg,Mystery & Thriller
874,9781451621370,Brain on Fire: My Month of Madness,Susannah Cahalan,2012,eng,4.0,92849,https://images.gr-assets.com/books/1353173297m/13547180.jpg,Non-fiction
1181,9780330371230,"High Five (Stephanie Plum, #5)",Janet Evanovich,1999,eng,4.17,92737,https://images.gr-assets.com/books/1270849101m/6423.jpg,Mystery & Thriller
959,9780142437350,A Portrait of the Artist as a Young Man,"James Joyce, Seamus Deane",1916,eng,3.6,92569,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Classics
702,9781843913730,The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared,"Jonas Jonasson, Rod Bradbury",2009,en-GB,3.81,92275,https://images.gr-assets.com/books/1334848488m/13486632.jpg,Fiction
975,9780393322230,Helter Skelter: The True Story of the Manson Murders,"Vincent Bugliosi, Curt Gentry",1974,en-GB,4.0,92158,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Non-fiction
958,76783609419,"The Complete Anne of Green Gables Boxed Set (Anne of Green Gables, #1-8)",L.M. Montgomery,1908,eng,4.42,92142,https://images.gr-assets.com/books/1267721500m/3579.jpg,Children
1556,9781620610090,"Opal (Lux, #3)",Jennifer L. Armentrout,2012,eng,4.34,92014,https://images.gr-assets.com/books/1348200300m/13362536.jpg,Young Adult
